student_id,week,clicks,videos_watched,assignments_submitted
1507,9,220,7,1
1507,10,99,5,1
1508,1,256,5,1
1508,2,199,10,1
1508,3,166,4,1
1508,4,297,7,1
1508,5,233,10,0
1508,6,88,4,1
1508,7,19,6,1
1508,8,81,4,1
1508,9,53,7,0
1508,10,54,6,1
1509,1,156,10,1
1509,2,295,3,0
1509,3,194,1,1
1509,4,128,5,0
1509,5,74,7,0
1509,6,235,3,0
1509,7,164,11,1
1509,8,14,6,1
1509,9,139,9,0
1509,10,54,6,1
1510,1,149,4,1
1510,2,18,10,1
1510,3,64,1,1
1510,4,244,3,1
1510,5,50,9,1
1510,6,31,10,1
1510,7,66,3,0
1510,8,276,6,1
1510,9,284,5,1
1510,10,199,8,1
1511,1,234,5,0
1511,2,272,7,0
1511,3,88,8,1
1511,4,122,9,0
1511,5,8,1,1
1511,6,157,7,1
1511,7,277,2,1
1511,8,8,0,0
1511,9,213,8,0
1511,10,139,4,1
1512,1,289,8,1
1512,2,177,11,1
1512,3,121,1,1
1512,4,30,5,1
1512,5,168,1,0
1512,6,294,9,0
1512,7,3,11,1
1512,8,1,10,0
1512,9,267,11,1
1512,10,80,3,1
1513,1,182,3,1
1513,2,184,10,0
1513,3,144,7,1
1513,4,149,4,1
1513,5,206,2,1
1513,6,71,0,0
1513,7,53,0,1
1513,8,296,8,0
1513,9,2,3,0
1513,10,56,9,0
1514,1,218,10,1
1514,2,170,5,1
1514,3,96,3,1
1514,4,34,2,0
1514,5,110,3,0
1514,6,16,7,1
1514,7,166,9,1
1514,8,146,8,1
1514,9,275,11,1
1514,10,241,7,1
1515,1,140,6,0
1515,2,159,4,1
1515,3,206,4,1
1515,4,88,4,1
1515,5,180,10,0
1515,6,5,6,1
1515,7,281,2,0
1515,8,282,2,1
1515,9,266,0,1
1515,10,63,10,1
1516,1,236,2,0
1516,2,172,1,1
1516,3,295,3,1
1516,4,4,5,0
1516,5,119,11,1
1516,6,29,10,1
1516,7,283,2,1
1516,8,51,6,1
1516,9,11,9,0
1516,10,33,9,1
1517,1,289,5,1
1517,2,159,2,1
1517,3,32,9,0
1517,4,119,5,1
1517,5,127,2,1
1517,6,240,8,0
1517,7,65,10,0
1517,8,34,10,1
1517,9,224,11,1
1517,10,129,7,0
1518,1,37,9,1
1518,2,128,2,0
1518,3,127,3,1
1518,4,69,1,1
1518,5,60,0,1
1518,6,28,10,1
1518,7,252,5,1
1518,8,3,6,1
1518,9,152,1,0
1518,10,5,2,1
1519,1,241,0,1
1519,2,119,5,1
1519,3,294,6,1
1519,4,16,1,1
1519,5,99,8,1
1519,6,118,1,1
1519,7,20,10,0
1519,8,131,11,1
1519,9,137,7,0
1519,10,133,6,1
1520,1,160,8,1
1520,2,57,2,1
1520,3,71,11,1
1520,4,149,10,0
1520,5,193,8,0
1520,6,117,11,0
1520,7,137,3,0
1520,8,296,10,0
1520,9,193,0,1
1520,10,13,8,1
1521,1,108,3,1
1521,2,16,11,0
1521,3,262,6,0
1521,4,247,2,0
1521,5,139,3,0
1521,6,79,10,0
1521,7,215,9,1
1521,8,55,4,1
1521,9,231,3,0
1521,10,262,0,1
1522,1,53,1,1
1522,2,159,0,1
1522,3,46,3,1
1522,4,184,2,0
1522,5,202,0,0
1522,6,2,9,1
1522,7,283,10,1
1522,8,78,10,1
1522,9,139,10,1
1522,10,77,1,1
1523,1,271,1,1
1523,2,228,10,1
1523,3,296,0,1
1523,4,115,9,1
1523,5,168,1,0
1523,6,173,0,1
1523,7,69,9,1
1523,8,279,8,0
1523,9,259,1,1
1523,10,295,0,0
1524,1,137,10,1
1524,2,38,3,1
1524,3,47,11,1
1524,4,166,6,0
1524,5,245,11,0
1524,6,209,10,1
1524,7,219,7,0
1524,8,234,1,1
1524,9,252,10,1
1524,10,276,4,1
1525,1,108,3,1
1525,2,218,6,1
1525,3,83,4,1
1525,4,206,8,1
1525,5,16,3,1
1525,6,16,10,1
1525,7,59,1,1
1525,8,163,5,1
1525,9,273,11,1
1525,10,179,10,1
1526,1,168,9,1
1526,2,208,7,1
1526,3,265,6,1
1526,4,175,2,1
1526,5,221,3,1
1526,6,122,6,1
1526,7,298,3,1
1526,8,146,3,1
1526,9,267,8,0
1526,10,290,8,1
1527,1,264,5,1
1527,2,98,3,0
1527,3,112,2,1
1527,4,235,3,1
1527,5,278,3,1
1527,6,182,11,0
1527,7,233,3,1
1527,8,133,10,1
1527,9,257,6,1
1527,10,124,5,1
1528,1,186,3,1
1528,2,161,9,0
1528,3,250,10,1
1528,4,239,11,0
1528,5,251,9,0
1528,6,36,1,1
1528,7,73,10,1
1528,8,273,7,1
1528,9,39,6,0
1528,10,232,3,1
1529,1,190,6,1
1529,2,104,9,1
1529,3,11,7,1
1529,4,3,1,1
1529,5,267,9,1
1529,6,31,9,0
1529,7,223,8,0
1529,8,43,2,0
1529,9,119,3,1
1529,10,31,5,1
1530,1,191,10,1
1530,2,30,9,1
1530,3,187,1,0
1530,4,288,0,0
1530,5,222,0,1
1530,6,197,11,0
1530,7,271,10,1
1530,8,246,2,0
1530,9,219,10,1
1530,10,168,6,0
1531,1,117,3,0
1531,2,185,8,1
1531,3,31,0,1
1531,4,264,1,1
1531,5,265,3,0
1531,6,78,7,1
1531,7,227,10,0
1531,8,208,6,0
1531,9,256,5,1
1531,10,269,7,1
1532,1,223,0,1
1532,2,280,7,1
1532,3,97,9,1
1532,4,133,5,1
1532,5,44,7,1
1532,6,257,3,1
1532,7,83,11,1
1532,8,151,2,1
1532,9,48,1,1
1532,10,77,11,0
1533,1,202,6,1
1533,2,75,4,1
1533,3,154,9,0
1533,4,135,3,0
1533,5,184,3,1
1533,6,77,0,0
1533,7,145,6,1
1533,8,8,9,0
1533,9,155,11,1
1533,10,31,6,1
1534,1,218,0,0
1534,2,254,2,1
1534,3,120,3,1
1534,4,264,10,0
1534,5,117,6,1
1534,6,261,11,1
1534,7,155,10,1
1534,8,166,10,0
1534,9,122,3,0
1534,10,280,6,1
1535,1,211,0,1
1535,2,149,4,1
1535,3,238,3,1
1535,4,138,1,1
1535,5,262,0,1
1535,6,142,4,0
1535,7,242,0,0
1535,8,76,7,1
1535,9,169,3,1
1535,10,184,2,1
1536,1,158,1,1
1536,2,134,5,1
1536,3,0,2,1
1536,4,292,6,1
1536,5,64,11,1
1536,6,51,8,0
1536,7,243,1,1
1536,8,23,1,1
1536,9,229,10,1
1536,10,105,10,0
1537,1,216,4,0
1537,2,64,5,1
1537,3,210,4,1
1537,4,297,6,1
1537,5,151,2,1
1537,6,167,11,1
1537,7,183,4,1
1537,8,107,2,1
1537,9,165,3,0
1537,10,192,10,0
1538,1,7,3,1
1538,2,135,9,0
1538,3,158,9,0
1538,4,62,11,1
1538,5,141,1,1
1538,6,118,4,0
1538,7,166,10,1
1538,8,85,1,0
1538,9,269,0,1
1538,10,191,0,0
1539,1,188,0,1
1539,2,244,9,0
1539,3,6,4,1
1539,4,78,1,1
1539,5,54,8,1
1539,6,186,3,1
1539,7,102,1,1
1539,8,212,11,1
1539,9,282,7,1
1539,10,111,5,1
1540,1,99,11,1
1540,2,146,2,1
1540,3,146,7,0
1540,4,107,9,0
1540,5,103,0,1
1540,6,111,3,0
1540,7,146,1,0
1540,8,133,6,1
1540,9,136,8,1
1540,10,88,1,1
1541,1,190,1,1
1541,2,146,5,0
1541,3,68,4,1
1541,4,225,1,1
1541,5,264,8,1
1541,6,118,9,1
1541,7,156,5,0
1541,8,283,4,0
1541,9,94,1,0
1541,10,65,3,1
1542,1,103,6,0
1542,2,134,11,0
1542,3,133,2,0
1542,4,180,9,0
1542,5,82,6,1
1542,6,162,6,1
1542,7,32,3,1
1542,8,284,11,0
1542,9,88,0,1
1542,10,97,2,0
1543,1,48,3,1
1543,2,113,6,0
1543,3,292,5,0
1543,4,178,11,1
1543,5,200,2,1
1543,6,178,6,1
1543,7,100,5,0
1543,8,236,3,1
1543,9,102,0,1
1543,10,238,9,0
1544,1,295,2,1
1544,2,3,1,1
1544,3,50,6,0
1544,4,229,1,0
1544,5,36,7,1
1544,6,215,8,0
1544,7,73,2,0
1544,8,175,0,1
1544,9,195,1,1
1544,10,95,0,0
1545,1,257,5,0
1545,2,272,4,1
1545,3,65,9,1
1545,4,221,4,1
1545,5,201,7,1
1545,6,77,5,1
1545,7,244,5,0
1545,8,91,8,1
1545,9,76,6,1
1545,10,213,6,1
1546,1,35,5,0
1546,2,275,8,1
1546,3,115,3,1
1546,4,147,0,1
1546,5,203,5,1
1546,6,263,3,0
1546,7,231,10,1
1546,8,114,11,1
1546,9,224,2,0
1546,10,118,5,1
1547,1,154,5,1
1547,2,205,2,1
1547,3,165,0,0
1547,4,15,11,0
1547,5,13,7,1
1547,6,41,4,1
1547,7,25,2,1
1547,8,218,5,1
1547,9,57,3,1
1547,10,72,2,1
1548,1,94,11,1
1548,2,52,7,1
1548,3,260,3,1
1548,4,26,2,0
1548,5,57,9,1
1548,6,67,7,0
1548,7,25,10,1
1548,8,75,9,1
1548,9,55,4,1
1548,10,102,7,0
1549,1,45,4,0
1549,2,281,1,1
1549,3,235,0,1
1549,4,193,0,1
1549,5,177,11,1
1549,6,207,10,1
1549,7,282,4,0
1549,8,39,10,0
1549,9,159,8,0
1549,10,57,1,1
1550,1,135,2,1
1550,2,269,4,1
1550,3,189,9,0
1550,4,190,7,1
1550,5,28,4,1
1550,6,242,10,1
1550,7,214,3,1
1550,8,107,10,1
1550,9,100,8,1
1550,10,173,8,0
1551,1,227,1,0
1551,2,150,1,0
1551,3,256,11,0
1551,4,61,9,1
1551,5,207,3,1
1551,6,247,10,1
1551,7,212,3,1
1551,8,100,4,0
1551,9,139,3,0
1551,10,140,5,1
1552,1,92,9,1
1552,2,39,1,1
1552,3,56,11,1
1552,4,191,3,1
1552,5,67,11,0
1552,6,237,10,1
1552,7,237,6,0
1552,8,123,1,1
1552,9,109,6,1
1552,10,293,9,1
1553,1,3,11,1
1553,2,77,1,1
1553,3,207,8,1
1553,4,261,3,1
1553,5,137,8,1
1553,6,216,6,1
1553,7,65,10,1
1553,8,278,0,0
1553,9,174,6,1
1553,10,222,8,1
1554,1,52,4,0
1554,2,148,3,1
1554,3,218,3,0
1554,4,124,8,1
1554,5,288,2,0
1554,6,248,11,1
1554,7,38,2,0
1554,8,252,4,0
1554,9,114,11,1
1554,10,176,0,1
1555,1,122,4,0
1555,2,210,10,1
1555,3,128,3,1
1555,4,138,3,1
1555,5,174,0,1
1555,6,65,1,0
1555,7,127,2,1
1555,8,14,10,1
1555,9,17,6,1
1555,10,196,2,0
1556,1,83,9,1
1556,2,200,7,1
1556,3,227,3,1
1556,4,199,3,1
1556,5,126,2,1
1556,6,168,8,1
1556,7,234,8,1
1556,8,102,7,0
1556,9,125,5,0
1556,10,72,6,0
1557,1,60,10,0
1557,2,19,6,1
1557,3,21,7,0
1557,4,44,2,1
1557,5,230,5,0
1557,6,188,0,0
1557,7,26,5,1
1557,8,230,9,1
1557,9,225,8,1
1557,10,272,10,0
1558,1,290,4,1
1558,2,25,9,1
1558,3,157,8,0
1558,4,244,8,1
1558,5,71,9,1
1558,6,179,5,1
1558,7,27,4,1
1558,8,90,7,1
1558,9,293,4,1
1558,10,217,8,1
1559,1,78,10,1
1559,2,296,0,0
1559,3,60,7,0
1559,4,113,5,1
1559,5,133,1,1
1559,6,188,2,0
1559,7,78,9,1
1559,8,78,4,0
1559,9,201,1,0
1559,10,61,8,0
1560,1,42,2,1
1560,2,44,4,1
1560,3,98,2,1
1560,4,9,8,1
1560,5,10,11,1
1560,6,217,11,1
1560,7,162,0,0
1560,8,43,11,1
1560,9,76,7,1
1560,10,202,9,1
1561,1,240,0,1
1561,2,260,10,0
1561,3,65,3,0
1561,4,253,4,0
1561,5,128,10,0
1561,6,89,8,1
1561,7,173,6,0
1561,8,37,8,1
1561,9,139,4,0
1561,10,132,11,1
1562,1,178,0,0
1562,2,54,6,1
1562,3,18,0,1
1562,4,112,5,1
1562,5,295,6,1
1562,6,170,10,1
1562,7,164,11,0
1562,8,193,8,1
1562,9,152,11,0
1562,10,65,1,0
1563,1,295,6,1
1563,2,68,7,0
1563,3,192,0,1
1563,4,259,7,1
1563,5,197,0,1
1563,6,283,7,0
1563,7,53,2,1
1563,8,192,11,1
1563,9,27,3,1
1563,10,167,7,0
1564,1,55,7,0
1564,2,197,10,1
1564,3,97,4,1
1564,4,38,4,0
1564,5,259,8,0
1564,6,269,0,1
1564,7,51,6,0
1564,8,62,4,1
1564,9,11,11,1
1564,10,200,6,1
1565,1,268,9,0
1565,2,66,9,0
1565,3,135,1,1
1565,4,211,7,0
1565,5,132,8,1
1565,6,226,5,1
1565,7,226,2,0
1565,8,222,5,1
1565,9,214,0,0
1565,10,128,11,0
1566,1,118,1,0
1566,2,182,1,1
1566,3,32,1,0
1566,4,179,2,1
1566,5,9,2,1
1566,6,216,7,1
1566,7,181,1,1
1566,8,149,8,0
1566,9,90,4,1
1566,10,152,4,1
1567,1,190,6,1
1567,2,205,0,0
1567,3,276,6,0
1567,4,51,6,1
1567,5,13,8,0
1567,6,195,1,0
1567,7,48,0,0
1567,8,44,0,1
1567,9,82,11,1
1567,10,217,4,1
1568,1,18,2,0
1568,2,116,1,1
1568,3,31,3,0
1568,4,251,5,0
1568,5,228,11,1
1568,6,26,9,1
1568,7,82,10,1
1568,8,138,0,0
1568,9,137,6,1
1568,10,50,5,1
1569,1,139,2,1
1569,2,260,5,1
1569,3,66,7,1
1569,4,37,0,1
1569,5,115,11,1
1569,6,145,8,1
1569,7,85,11,1
1569,8,31,1,0
1569,9,25,0,1
1569,10,239,11,1
1570,1,39,11,1
1570,2,84,7,1
1570,3,228,2,1
1570,4,178,3,0
1570,5,7,9,1
1570,6,51,11,0
1570,7,141,8,0
1570,8,105,4,1
1570,9,296,9,1
1570,10,34,3,1
1571,1,7,1,1
1571,2,165,4,1
1571,3,287,5,0
1571,4,1,7,1
1571,5,248,8,0
1571,6,297,8,1
1571,7,124,2,0
1571,8,124,7,1
1571,9,297,0,1
1571,10,188,11,1
1572,1,164,5,1
1572,2,86,11,1
1572,3,279,10,0
1572,4,75,2,0
1572,5,117,1,0
1572,6,253,10,1
1572,7,153,5,1
1572,8,227,1,0
1572,9,298,7,0
1572,10,192,11,1
1573,1,48,7,1
1573,2,225,3,1
1573,3,179,4,1
1573,4,52,3,0
1573,5,33,6,1
1573,6,280,5,0
1573,7,31,4,1
1573,8,136,2,1
1573,9,295,0,1
1573,10,260,9,1
1574,1,251,9,1
1574,2,220,1,1
1574,3,143,2,1
1574,4,85,5,0
1574,5,269,7,0
1574,6,170,10,1
1574,7,118,8,0
1574,8,289,7,1
1574,9,110,8,1
1574,10,11,7,1
1575,1,180,11,0
1575,2,127,11,0
1575,3,186,5,0
1575,4,186,0,1
1575,5,188,11,0
1575,6,101,3,0
1575,7,75,3,0
1575,8,95,1,0
1575,9,289,9,1
1575,10,224,2,1
1576,1,117,11,1
1576,2,274,2,0
1576,3,229,0,1
1576,4,161,7,1
1576,5,240,2,1
1576,6,284,3,1
1576,7,170,1,1
1576,8,30,7,1
1576,9,129,2,0
1576,10,68,8,1
1577,1,209,3,0
1577,2,26,4,1
1577,3,140,5,1
1577,4,130,6,0
1577,5,115,9,0
1577,6,188,1,1
1577,7,163,2,0
1577,8,60,9,1
1577,9,240,10,1
1577,10,134,5,0
1578,1,47,0,0
1578,2,205,10,0
1578,3,117,7,1
1578,4,191,6,1
1578,5,226,4,1
1578,6,188,8,1
1578,7,282,3,1
1578,8,181,4,0
1578,9,114,9,0
1578,10,295,4,0
1579,1,154,11,0
1579,2,214,5,1
1579,3,99,6,1
1579,4,272,7,0
1579,5,281,8,1
1579,6,285,6,1
1579,7,116,4,1
1579,8,257,9,1
1579,9,201,8,0
1579,10,28,0,1
1580,1,275,7,1
1580,2,158,10,1
1580,3,159,6,0
1580,4,114,11,1
1580,5,255,4,1
1580,6,29,2,0
1580,7,115,5,0
1580,8,169,1,1
1580,9,58,0,1
1580,10,63,6,0
1581,1,184,0,0
1581,2,174,0,1
1581,3,245,5,1
1581,4,245,2,1
1581,5,5,2,1
1581,6,118,6,1
1581,7,254,3,1
1581,8,284,7,0
1581,9,28,5,1
1581,10,229,2,0
1582,1,69,8,1
1582,2,241,11,1
1582,3,133,8,0
1582,4,33,2,1
1582,5,61,6,1
1582,6,282,1,1
1582,7,230,0,1
1582,8,10,1,1
1582,9,284,9,0
1582,10,253,11,0
1583,1,163,7,1
1583,2,8,10,1
1583,3,130,4,1
1583,4,48,0,0
1583,5,109,10,1
1583,6,94,8,1
1583,7,213,7,1
1583,8,221,0,0
1583,9,51,11,1
1583,10,269,0,1
1584,1,201,0,1
1584,2,199,0,1
1584,3,232,11,1
1584,4,218,9,1
1584,5,236,1,1
1584,6,86,5,1
1584,7,206,6,1
1584,8,292,6,0
1584,9,226,2,0
1584,10,122,0,1
1585,1,189,0,1
1585,2,273,10,1
1585,3,196,7,1
1585,4,233,11,0
1585,5,266,10,1
1585,6,110,2,0
1585,7,100,1,1
1585,8,102,7,0
1585,9,110,2,0
1585,10,203,8,1
1586,1,145,11,1
1586,2,282,11,1
1586,3,205,3,1
1586,4,201,5,1
1586,5,285,8,0
1586,6,257,2,1
1586,7,9,6,0
1586,8,289,4,1
1586,9,264,6,1
1586,10,99,7,1
1587,1,70,10,1
1587,2,161,5,1
1587,3,299,3,0
1587,4,182,0,1
1587,5,173,8,1
1587,6,65,9,1
1587,7,269,4,0
1587,8,239,10,1
1587,9,17,5,1
1587,10,78,5,0
1588,1,264,0,1
1588,2,212,6,1
1588,3,121,7,0
1588,4,157,5,1
1588,5,37,6,1
1588,6,251,6,1
1588,7,189,8,0
1588,8,153,1,1
1588,9,183,6,1
1588,10,176,5,1
1589,1,130,4,1
1589,2,54,5,0
1589,3,144,8,1
1589,4,242,11,1
1589,5,16,2,0
1589,6,120,0,1
1589,7,246,4,1
1589,8,173,3,0
1589,9,7,0,0
1589,10,253,5,1
1590,1,16,6,1
1590,2,143,10,1
1590,3,34,8,0
1590,4,82,5,0
1590,5,118,7,1
1590,6,79,3,0
1590,7,262,1,1
1590,8,169,6,1
1590,9,108,5,0
1590,10,87,3,1
1591,1,149,10,1
1591,2,101,6,1
1591,3,241,6,1
1591,4,70,8,1
1591,5,206,3,0
1591,6,133,6,1
1591,7,79,10,0
1591,8,139,7,1
1591,9,35,10,0
1591,10,157,0,1
1592,1,215,8,1
1592,2,177,7,0
1592,3,4,10,1
1592,4,176,11,1
1592,5,7,1,1
1592,6,110,5,1
1592,7,190,11,0
1592,8,270,9,1
1592,9,292,1,1
1592,10,153,6,1
1593,1,63,4,1
1593,2,249,8,1
1593,3,106,6,0
1593,4,167,3,1
1593,5,59,5,1
1593,6,111,11,0
1593,7,143,4,1
1593,8,221,2,1
1593,9,269,1,0
1593,10,53,1,1
1594,1,167,0,1
1594,2,290,0,1
1594,3,4,6,1
1594,4,171,6,0
1594,5,230,9,1
1594,6,31,7,0
1594,7,200,2,1
1594,8,126,7,1
1594,9,180,5,1
1594,10,213,2,0
1595,1,43,7,1
1595,2,20,7,1
1595,3,94,5,1
1595,4,78,1,1
1595,5,86,0,1
1595,6,277,9,0
1595,7,206,1,1
1595,8,106,3,1
1595,9,181,8,1
1595,10,47,5,1
1596,1,54,9,0
1596,2,29,4,0
1596,3,127,10,1
1596,4,185,4,0
1596,5,152,0,0
1596,6,167,8,1
1596,7,48,7,1
1596,8,194,11,1
1596,9,165,1,0
1596,10,287,6,0
1597,1,74,8,1
1597,2,18,4,1
1597,3,136,3,0
1597,4,59,3,0
1597,5,52,0,0
1597,6,70,7,0
1597,7,203,9,1
1597,8,128,5,1
1597,9,262,0,1
1597,10,36,9,1
1598,1,279,10,1
1598,2,122,7,0
1598,3,160,1,0
1598,4,244,4,1
1598,5,147,6,1
1598,6,49,11,1
1598,7,72,5,0
1598,8,274,0,1
1598,9,20,8,1
1598,10,273,8,1
1599,1,202,2,0
1599,2,153,4,1
1599,3,94,0,1
1599,4,258,1,0
1599,5,9,3,1
1599,6,213,1,1
1599,7,62,3,0
1599,8,107,7,1
1599,9,19,4,1
1599,10,168,1,0
1600,1,44,7,1
1600,2,34,10,0
1600,3,98,7,1
1600,4,148,3,1
1600,5,283,9,1
1600,6,248,4,0
1600,7,120,0,0
1600,8,175,7,1
1600,9,231,8,0
1600,10,114,2,0
1601,1,230,4,0
1601,2,199,0,0
1601,3,210,5,0
1601,4,293,5,0
1601,5,112,3,0
1601,6,20,6,0
1601,7,160,8,1
1601,8,99,5,1
1601,9,17,9,1
1601,10,46,5,1
1602,1,160,4,1
1602,2,287,7,0
1602,3,101,2,1
1602,4,163,10,0
1602,5,53,7,1
1602,6,38,4,1
1602,7,234,2,1
1602,8,183,9,0
1602,9,56,0,1
1602,10,150,0,0
1603,1,174,7,1
1603,2,17,5,1
1603,3,90,2,0
1603,4,259,4,1
1603,5,108,9,1
1603,6,212,5,1
1603,7,181,6,1
1603,8,1,1,0
1603,9,284,8,1
1603,10,287,1,1
1604,1,200,2,1
1604,2,47,3,1
1604,3,253,5,0
1604,4,0,3,0
1604,5,152,9,0
1604,6,128,4,1
1604,7,209,0,1
1604,8,42,5,1
1604,9,262,1,0
1604,10,171,2,1
1605,1,78,7,1
1605,2,93,7,1
1605,3,205,7,0
1605,4,55,4,1
1605,5,89,10,1
1605,6,295,0,1
1605,7,263,4,1
1605,8,99,2,1
1605,9,166,0,1
1605,10,124,6,1
1606,1,60,0,1
1606,2,88,7,1
1606,3,32,10,1
1606,4,251,9,0
1606,5,73,8,1
1606,6,59,2,1
1606,7,191,7,1
1606,8,38,6,1
1606,9,286,5,0
1606,10,264,5,1
1607,1,123,1,1
1607,2,55,10,0
1607,3,42,10,0
1607,4,257,8,0
1607,5,132,6,1
1607,6,173,1,1
1607,7,37,7,1
1607,8,247,11,1
1607,9,155,1,1
1607,10,21,4,0
1608,1,22,10,1
1608,2,289,11,0
1608,3,17,5,1
1608,4,89,3,1
1608,5,3,3,1
1608,6,17,5,0
1608,7,243,3,1
1608,8,229,6,1
1608,9,99,0,0
1608,10,53,0,1
1609,1,74,0,1
1609,2,105,8,0
1609,3,232,11,0
1609,4,178,1,1
1609,5,133,10,0
1609,6,20,1,1
1609,7,34,0,1
1609,8,60,3,1
1609,9,63,3,0
1609,10,146,11,1
1610,1,258,1,0
1610,2,126,11,1
1610,3,98,10,1
1610,4,167,5,1
1610,5,22,8,1
1610,6,218,6,1
1610,7,16,10,1
1610,8,105,2,0
1610,9,285,11,0
1610,10,121,5,0
1611,1,224,11,1
1611,2,81,11,0
1611,3,255,10,1
1611,4,101,9,1
1611,5,68,5,1
1611,6,15,8,0
1611,7,91,2,1
1611,8,174,3,1
1611,9,19,8,1
1611,10,51,9,1
1612,1,104,3,1
1612,2,214,11,0
1612,3,179,8,1
1612,4,12,11,1
1612,5,10,5,1
1612,6,17,7,1
1612,7,99,7,1
1612,8,85,1,1
1612,9,35,3,1
1612,10,131,11,1
1613,1,177,8,1
1613,2,208,6,1
1613,3,298,0,0
1613,4,207,0,1
1613,5,295,6,1
1613,6,292,0,1
1613,7,254,1,1
1613,8,105,6,0
1613,9,13,11,0
1613,10,17,10,1
1614,1,261,5,1
1614,2,258,11,1
1614,3,92,7,1
1614,4,219,11,1
1614,5,136,2,0
1614,6,20,6,0
1614,7,196,11,0
1614,8,25,11,1
1614,9,39,10,0
1614,10,142,1,0
1615,1,21,7,1
1615,2,102,1,0
1615,3,225,4,0
1615,4,178,0,1
1615,5,16,9,0
1615,6,65,9,0
1615,7,298,1,1
1615,8,287,10,1
1615,9,275,10,1
1615,10,153,10,0
1616,1,129,5,1
1616,2,225,11,1
1616,3,287,11,1
1616,4,37,6,1
1616,5,268,4,1
1616,6,185,9,1
1616,7,42,0,0
1616,8,259,4,1
1616,9,9,0,0
1616,10,6,9,0
1617,1,110,0,1
1617,2,161,9,1
1617,3,128,6,1
1617,4,74,5,0
1617,5,197,7,1
1617,6,143,0,0
1617,7,35,9,0
1617,8,244,3,1
1617,9,92,10,0
1617,10,207,10,0
1618,1,105,6,1
1618,2,226,7,0
1618,3,84,11,1
1618,4,63,4,1
1618,5,22,4,1
1618,6,249,11,0
1618,7,216,4,0
1618,8,184,4,1
1618,9,182,0,1
1618,10,20,3,1
1619,1,123,2,1
1619,2,258,9,1
1619,3,86,6,0
1619,4,16,4,1
1619,5,251,11,1
1619,6,8,5,1
1619,7,206,4,0
1619,8,250,8,1
1619,9,223,3,1
1619,10,3,5,1
1620,1,268,8,1
1620,2,26,3,0
1620,3,255,5,1
1620,4,5,0,0
1620,5,147,9,1
1620,6,264,10,1
1620,7,78,8,1
1620,8,13,6,1
1620,9,26,10,1
1620,10,111,10,1
1621,1,108,5,0
1621,2,65,7,1
1621,3,137,11,1
1621,4,102,2,1
1621,5,177,9,1
1621,6,87,4,0
1621,7,94,1,0
1621,8,266,5,1
1621,9,235,6,0
1621,10,230,8,1
1622,1,113,1,1
1622,2,265,6,1
1622,3,102,7,0
1622,4,216,7,1
1622,5,225,9,1
1622,6,99,9,0
1622,7,184,5,0
1622,8,55,3,0
1622,9,115,10,1
1622,10,158,10,1
1623,1,199,1,1
1623,2,107,5,1
1623,3,213,9,1
1623,4,193,7,0
1623,5,259,10,1
1623,6,11,2,1
1623,7,154,11,1
1623,8,213,2,1
1623,9,126,1,0
1623,10,89,8,1
1624,1,174,11,0
1624,2,138,4,1
1624,3,128,1,1
1624,4,293,10,1
1624,5,126,1,1
1624,6,64,7,0
1624,7,5,1,0
1624,8,35,7,1
1624,9,161,1,0
1624,10,62,4,0
1625,1,32,5,1
1625,2,105,10,0
1625,3,72,8,0
1625,4,160,11,0
1625,5,16,6,1
1625,6,294,3,1
1625,7,273,5,0
1625,8,260,6,0
1625,9,51,6,0
1625,10,214,10,0
1626,1,4,10,0
1626,2,216,1,1
1626,3,239,9,1
1626,4,85,3,1
1626,5,139,7,1
1626,6,278,11,1
1626,7,59,10,1
1626,8,161,5,1
1626,9,91,0,1
1626,10,48,11,1
1627,1,204,10,1
1627,2,285,4,1
1627,3,169,1,1
1627,4,151,6,0
1627,5,160,9,1
1627,6,46,5,1
1627,7,60,0,1
1627,8,220,5,1
1627,9,175,6,0
1627,10,70,11,0
1628,1,5,9,1
1628,2,56,8,1
1628,3,151,4,0
1628,4,80,11,0
1628,5,219,2,1
1628,6,173,3,1
1628,7,44,10,0
1628,8,87,11,1
1628,9,10,9,0
1628,10,12,8,0
1629,1,225,11,1
1629,2,116,1,0
1629,3,264,8,0
1629,4,70,4,0
1629,5,96,7,1
1629,6,153,2,1
1629,7,84,5,1
1629,8,137,2,1
1629,9,36,7,1
1629,10,23,11,1
1630,1,258,0,1
1630,2,73,11,0
1630,3,30,7,0
1630,4,84,0,1
1630,5,125,6,1
1630,6,145,1,1
1630,7,229,9,1
1630,8,246,3,0
1630,9,87,0,1
1630,10,65,10,1
1631,1,37,6,1
1631,2,47,7,0
1631,3,8,9,0
1631,4,0,6,1
1631,5,125,9,1
1631,6,181,7,1
1631,7,245,0,1
1631,8,97,11,1
1631,9,86,11,1
1631,10,201,3,1
1632,1,191,7,0
1632,2,207,1,0
1632,3,51,3,0
1632,4,13,7,0
1632,5,163,4,1
1632,6,125,11,0
1632,7,77,0,0
1632,8,290,8,1
1632,9,47,7,1
1632,10,82,10,1
1633,1,224,9,1
1633,2,158,10,0
1633,3,69,9,0
1633,4,161,2,0
1633,5,125,5,1
1633,6,78,8,1
1633,7,201,11,0
1633,8,233,10,0
1633,9,20,7,1
1633,10,1,1,0
1634,1,270,5,0
1634,2,68,7,1
1634,3,25,9,1
1634,4,177,3,0
1634,5,96,5,0
1634,6,275,9,1
1634,7,288,10,0
1634,8,2,2,0
